date;Hours;Up;Down
18-11-2019;23 - 00;0;0
19-11-2019;00 - 01;63,8;0
19-11-2019;01 - 02;72,5;0
19-11-2019;02 - 03;66,7;0
19-11-2019;03 - 04;89,9;0
19-11-2019;04 - 05;0;0
19-11-2019;05 - 06;0;0
19-11-2019;06 - 07;0;0
19-11-2019;07 - 08;0;0
19-11-2019;08 - 09;0;388,2
19-11-2019;09 - 10;0;0
19-11-2019;10 - 11;0;0
19-11-2019;11 - 12;0;111,8
19-11-2019;12 - 13;0;0
19-11-2019;13 - 14;0;0
19-11-2019;14 - 15;0;0
19-11-2019;15 - 16;0;594
19-11-2019;16 - 17;0;796,3
19-11-2019;17 - 18;0;0
19-11-2019;18 - 19;0;0
19-11-2019;19 - 20;0;206,2
19-11-2019;20 - 21;0;0
19-11-2019;21 - 22;0;248,8
19-11-2019;22 - 23;0;198
19-11-2019;23 - 00;0;93,1
20-11-2019;00 - 01;0;0
20-11-2019;01 - 02;0;246,3
20-11-2019;02 - 03;0;160,1
20-11-2019;03 - 04;0;149,4
20-11-2019;04 - 05;0;0
20-11-2019;05 - 06;0;0
20-11-2019;06 - 07;0;0
20-11-2019;07 - 08;0;0
20-11-2019;08 - 09;0;0
20-11-2019;09 - 10;0;0
20-11-2019;10 - 11;0;0
20-11-2019;11 - 12;0;0
20-11-2019;12 - 13;0;0
20-11-2019;13 - 14;0;0
20-11-2019;14 - 15;0;0
20-11-2019;15 - 16;0;0
20-11-2019;16 - 17;0;0
20-11-2019;17 - 18;0;0
20-11-2019;18 - 19;0;0
20-11-2019;19 - 20;0;152,1
20-11-2019;20 - 21;0;186,2
20-11-2019;21 - 22;0;263,1
20-11-2019;22 - 23;0;191,5
20-11-2019;23 - 00;0;0
21-11-2019;00 - 01;0;216,5
21-11-2019;01 - 02;0;0
21-11-2019;02 - 03;0;0
21-11-2019;03 - 04;0;0
21-11-2019;04 - 05;0;0
21-11-2019;05 - 06;0;0
21-11-2019;06 - 07;0;410,7
21-11-2019;07 - 08;0;454,4
21-11-2019;08 - 09;0;316
21-11-2019;09 - 10;20,6;0
21-11-2019;10 - 11;0;0
21-11-2019;11 - 12;0;0
21-11-2019;12 - 13;0;434,7
21-11-2019;13 - 14;0;0
21-11-2019;14 - 15;0;0
21-11-2019;15 - 16;0;646,7
21-11-2019;16 - 17;0;126,5
21-11-2019;17 - 18;0;392,9
21-11-2019;18 - 19;0;688,4
21-11-2019;19 - 20;0;861
21-11-2019;20 - 21;0;180,8
21-11-2019;21 - 22;0;33
21-11-2019;22 - 23;0;122
21-11-2019;23 - 00;0;107,6
22-11-2019;00 - 01;0;102,6
22-11-2019;01 - 02;0;286,7
22-11-2019;02 - 03;0;466,3
22-11-2019;03 - 04;0;635,2
22-11-2019;04 - 05;0;617,2
22-11-2019;05 - 06;0;502,5
22-11-2019;06 - 07;0;456,5
22-11-2019;07 - 08;0;256,4
22-11-2019;08 - 09;0;53,9
22-11-2019;09 - 10;0;194,5
22-11-2019;10 - 11;0;207,8
22-11-2019;11 - 12;0;230,3
22-11-2019;12 - 13;0;280,8
22-11-2019;13 - 14;0;275,2
22-11-2019;14 - 15;0;267,4
22-11-2019;15 - 16;0;242,6
22-11-2019;16 - 17;0;0
22-11-2019;17 - 18;0;0
22-11-2019;18 - 19;0;0
22-11-2019;19 - 20;0;0
22-11-2019;20 - 21;0;0
22-11-2019;21 - 22;0;0
22-11-2019;22 - 23;0;0
22-11-2019;23 - 00;0;0
23-11-2019;00 - 01;0;0
23-11-2019;01 - 02;0;0
23-11-2019;02 - 03;0;0
23-11-2019;03 - 04;0;99,1
23-11-2019;04 - 05;0;193,8
23-11-2019;05 - 06;0;130,8
23-11-2019;06 - 07;0;145,6
23-11-2019;07 - 08;0;235,3
23-11-2019;08 - 09;0;93
23-11-2019;09 - 10;0;33,4
23-11-2019;10 - 11;0;0
23-11-2019;11 - 12;0;0
23-11-2019;12 - 13;0;0
23-11-2019;13 - 14;0;0
23-11-2019;14 - 15;0;0
23-11-2019;15 - 16;0;0
23-11-2019;16 - 17;0;0
23-11-2019;17 - 18;0;0
23-11-2019;18 - 19;0;0
23-11-2019;19 - 20;0;0
23-11-2019;20 - 21;0;0
23-11-2019;21 - 22;0;0
23-11-2019;22 - 23;0;0
23-11-2019;23 - 00;0;4,3
24-11-2019;00 - 01;0;143,4
24-11-2019;01 - 02;0;189,2
24-11-2019;02 - 03;0;443,3
24-11-2019;03 - 04;0;634,4
24-11-2019;04 - 05;0;657,2
24-11-2019;05 - 06;0;460,8
24-11-2019;06 - 07;0;0
24-11-2019;07 - 08;0;0
24-11-2019;08 - 09;0;0
24-11-2019;09 - 10;0;0
24-11-2019;10 - 11;0;0
24-11-2019;11 - 12;0;0
24-11-2019;12 - 13;0;0
24-11-2019;13 - 14;0;0
24-11-2019;14 - 15;0;0
24-11-2019;15 - 16;0;0
24-11-2019;16 - 17;0;0
24-11-2019;17 - 18;0;0
24-11-2019;18 - 19;0;0
24-11-2019;19 - 20;0;0
24-11-2019;20 - 21;0;0
24-11-2019;21 - 22;0;0
24-11-2019;22 - 23;0;0
24-11-2019;23 - 00;0;0
25-11-2019;00 - 01;0;0
25-11-2019;01 - 02;0;0
25-11-2019;02 - 03;0;0
25-11-2019;03 - 04;0;0
25-11-2019;04 - 05;0;0
25-11-2019;05 - 06;0;0
25-11-2019;06 - 07;0;625,6
25-11-2019;07 - 08;0;259,1
25-11-2019;08 - 09;0;0
25-11-2019;09 - 10;0;0
25-11-2019;10 - 11;0;0
25-11-2019;11 - 12;0;0
25-11-2019;12 - 13;0;0
25-11-2019;13 - 14;0;0
25-11-2019;14 - 15;0;0
25-11-2019;15 - 16;0;0
25-11-2019;16 - 17;0;0
25-11-2019;17 - 18;0;0
25-11-2019;18 - 19;0;284,2
25-11-2019;19 - 20;0;385,1
25-11-2019;20 - 21;0;658,3
25-11-2019;21 - 22;0;645,7
25-11-2019;22 - 23;0;898,9
25-11-2019;23 - 00;0;686,8
26-11-2019;00 - 01;0;0
26-11-2019;01 - 02;0;0
26-11-2019;02 - 03;0;0
26-11-2019;03 - 04;0;0
26-11-2019;04 - 05;0;0
26-11-2019;05 - 06;0;0
26-11-2019;06 - 07;0;0
26-11-2019;07 - 08;0;0
26-11-2019;08 - 09;0;0
26-11-2019;09 - 10;0;0
26-11-2019;10 - 11;0;0
26-11-2019;11 - 12;0;0
26-11-2019;12 - 13;0;0
26-11-2019;13 - 14;0;0
26-11-2019;14 - 15;0;0
26-11-2019;15 - 16;0;0
26-11-2019;16 - 17;0;0
26-11-2019;17 - 18;0;0
26-11-2019;18 - 19;0;0
26-11-2019;19 - 20;0;0
26-11-2019;20 - 21;0;0
26-11-2019;21 - 22;0;0
26-11-2019;22 - 23;0;0
26-11-2019;23 - 00;0;0
27-11-2019;00 - 01;0;0
27-11-2019;01 - 02;0;0
27-11-2019;02 - 03;0;0
27-11-2019;03 - 04;0;0
27-11-2019;04 - 05;0;0
27-11-2019;05 - 06;0;0
27-11-2019;06 - 07;0;0
27-11-2019;07 - 08;0;0
27-11-2019;08 - 09;0;0
27-11-2019;09 - 10;0;0
27-11-2019;10 - 11;0;0
27-11-2019;11 - 12;0;0
27-11-2019;12 - 13;0;0
27-11-2019;13 - 14;0;0
27-11-2019;14 - 15;0;0
27-11-2019;15 - 16;0;0
27-11-2019;16 - 17;0;0
27-11-2019;17 - 18;0;103,8
27-11-2019;18 - 19;2,4;0
27-11-2019;19 - 20;0;0
27-11-2019;20 - 21;0;0
27-11-2019;21 - 22;0;0
27-11-2019;22 - 23;0;0
27-11-2019;23 - 00;0;0
28-11-2019;00 - 01;0;0
28-11-2019;01 - 02;0;0
28-11-2019;02 - 03;0;0
28-11-2019;03 - 04;0;0
28-11-2019;04 - 05;0;0
28-11-2019;05 - 06;0;0
28-11-2019;06 - 07;0;0
28-11-2019;07 - 08;0;0
28-11-2019;08 - 09;0;0
28-11-2019;09 - 10;0;0
28-11-2019;10 - 11;0;0
28-11-2019;11 - 12;0;0
28-11-2019;12 - 13;0;0
28-11-2019;13 - 14;0;0
28-11-2019;14 - 15;0;0
28-11-2019;15 - 16;0;0
28-11-2019;16 - 17;0;0
28-11-2019;17 - 18;0;0
28-11-2019;18 - 19;0;0
28-11-2019;19 - 20;0;0
28-11-2019;20 - 21;0;0
28-11-2019;21 - 22;0;0
28-11-2019;22 - 23;0;0
28-11-2019;23 - 00;0;158,1
29-11-2019;00 - 01;0;0
29-11-2019;01 - 02;0;285,7
29-11-2019;02 - 03;0;0
29-11-2019;03 - 04;0;282,7
29-11-2019;04 - 05;0;443,6
29-11-2019;05 - 06;0;313,3
29-11-2019;06 - 07;0;1135,6
29-11-2019;07 - 08;0;1411,8
29-11-2019;08 - 09;0;1536
29-11-2019;09 - 10;0;1426,5
29-11-2019;10 - 11;0;1262,3
29-11-2019;11 - 12;0;1125,8
29-11-2019;12 - 13;0;876,3
29-11-2019;13 - 14;0;1265,2
29-11-2019;14 - 15;0;1253,1
29-11-2019;15 - 16;0;1293,2
29-11-2019;16 - 17;0;1282,7
29-11-2019;17 - 18;0;1376,2
29-11-2019;18 - 19;0;1272,6
29-11-2019;19 - 20;0;434,6
29-11-2019;20 - 21;0;0
29-11-2019;21 - 22;0;0
29-11-2019;22 - 23;0;0
29-11-2019;23 - 00;0;0
30-11-2019;00 - 01;0;0
30-11-2019;01 - 02;0;0
30-11-2019;02 - 03;0;0
30-11-2019;03 - 04;0;0
30-11-2019;04 - 05;0;0
30-11-2019;05 - 06;0;0
30-11-2019;06 - 07;0;0
30-11-2019;07 - 08;0;0
30-11-2019;08 - 09;0;0
30-11-2019;09 - 10;0;0
30-11-2019;10 - 11;0;0
30-11-2019;11 - 12;0;0
30-11-2019;12 - 13;0;0
30-11-2019;13 - 14;4,7;0
30-11-2019;14 - 15;0;0
30-11-2019;15 - 16;0;0
30-11-2019;16 - 17;0;0
30-11-2019;17 - 18;28,8;0
30-11-2019;18 - 19;25,2;0
30-11-2019;19 - 20;12,5;0
30-11-2019;20 - 21;23;0
30-11-2019;21 - 22;0;0
30-11-2019;22 - 23;0;0
30-11-2019;23 - 00;0;0
01-12-2019;00 - 01;0;0
01-12-2019;01 - 02;0;0
01-12-2019;02 - 03;0;0
01-12-2019;03 - 04;0;0
01-12-2019;04 - 05;0;0
01-12-2019;05 - 06;0;0
01-12-2019;06 - 07;0;0
01-12-2019;07 - 08;0;0
01-12-2019;08 - 09;0;0
01-12-2019;09 - 10;0;0
01-12-2019;10 - 11;0;0
01-12-2019;11 - 12;0;0
01-12-2019;12 - 13;0;0
01-12-2019;13 - 14;0;0
01-12-2019;14 - 15;0;0
01-12-2019;15 - 16;0;0
01-12-2019;16 - 17;0;0
01-12-2019;17 - 18;0;0
01-12-2019;18 - 19;0;0
01-12-2019;19 - 20;0;0
01-12-2019;20 - 21;0;0
01-12-2019;21 - 22;0;0
01-12-2019;22 - 23;0;0
01-12-2019;23 - 00;0;0
02-12-2019;00 - 01;0;0
02-12-2019;01 - 02;0;0
02-12-2019;02 - 03;0;0
02-12-2019;03 - 04;0;0
02-12-2019;04 - 05;0;0
02-12-2019;05 - 06;0;0
02-12-2019;06 - 07;0;210,3
02-12-2019;07 - 08;0;0
02-12-2019;08 - 09;0;0
02-12-2019;09 - 10;0;0
02-12-2019;10 - 11;0;0
02-12-2019;11 - 12;0;0
02-12-2019;12 - 13;0;0
02-12-2019;13 - 14;0;0
02-12-2019;14 - 15;0;0
02-12-2019;15 - 16;0;0
02-12-2019;16 - 17;0;0
02-12-2019;17 - 18;0;0
02-12-2019;18 - 19;0;0
02-12-2019;19 - 20;0;0
02-12-2019;20 - 21;0;0
02-12-2019;21 - 22;0;0
02-12-2019;22 - 23;0;0
02-12-2019;23 - 00;0;0
03-12-2019;00 - 01;0;0
03-12-2019;01 - 02;0;0
03-12-2019;02 - 03;0;0
03-12-2019;03 - 04;0;0
03-12-2019;04 - 05;0;0
03-12-2019;05 - 06;0;0
03-12-2019;06 - 07;0;0
03-12-2019;07 - 08;0;0
03-12-2019;08 - 09;0;0
03-12-2019;09 - 10;0;450,8
03-12-2019;10 - 11;0;930,1
03-12-2019;11 - 12;0;788,3
03-12-2019;12 - 13;0;592,2
03-12-2019;13 - 14;0;908,7
03-12-2019;14 - 15;0;964,5
03-12-2019;15 - 16;0;1025,2
03-12-2019;16 - 17;0;933,7
03-12-2019;17 - 18;0;0
03-12-2019;18 - 19;0;377,7
03-12-2019;19 - 20;0;464,6
03-12-2019;20 - 21;0;439,9
03-12-2019;21 - 22;0;652,5
03-12-2019;22 - 23;0;656,9
03-12-2019;23 - 00;0;605,9
04-12-2019;00 - 01;0;242,2
04-12-2019;01 - 02;0;596,8
04-12-2019;02 - 03;0;325,5
04-12-2019;03 - 04;0;190,8
04-12-2019;04 - 05;0;0
04-12-2019;05 - 06;0;0
04-12-2019;06 - 07;0;0
04-12-2019;07 - 08;0;0
04-12-2019;08 - 09;0;0
04-12-2019;09 - 10;0;0
04-12-2019;10 - 11;0;0
04-12-2019;11 - 12;0;0
04-12-2019;12 - 13;0;0
04-12-2019;13 - 14;0;0
04-12-2019;14 - 15;0;0
04-12-2019;15 - 16;1,3;0
04-12-2019;16 - 17;0;0
04-12-2019;17 - 18;0;757,3
04-12-2019;18 - 19;0;729,9
04-12-2019;19 - 20;0;841,2
04-12-2019;20 - 21;0;361,3
04-12-2019;21 - 22;0;442,5
04-12-2019;22 - 23;0;273,1
04-12-2019;23 - 00;0;173,9
05-12-2019;00 - 01;0;264,3
05-12-2019;01 - 02;0;0
05-12-2019;02 - 03;0;163,2
05-12-2019;03 - 04;0;207,9
05-12-2019;04 - 05;0;315,1
05-12-2019;05 - 06;0;534,1
05-12-2019;06 - 07;0;955
05-12-2019;07 - 08;0;934,8
05-12-2019;08 - 09;0;860,8
05-12-2019;09 - 10;0;976,1
05-12-2019;10 - 11;0;881,7
05-12-2019;11 - 12;0;877,2
05-12-2019;12 - 13;0;887,9
05-12-2019;13 - 14;0;1079,2
05-12-2019;14 - 15;0;1078
05-12-2019;15 - 16;0;1161,8
05-12-2019;16 - 17;0;1339,9
05-12-2019;17 - 18;0;1380,2
05-12-2019;18 - 19;0;1685,8
05-12-2019;19 - 20;0;1687,3
05-12-2019;20 - 21;0;1681,8
05-12-2019;21 - 22;0;1658,3
05-12-2019;22 - 23;0;1444,8
05-12-2019;23 - 00;0;1764,2
06-12-2019;00 - 01;0;1919,7
06-12-2019;01 - 02;0;1854
06-12-2019;02 - 03;0;1807,9
06-12-2019;03 - 04;0;1561,6
06-12-2019;04 - 05;0;1398,8
06-12-2019;05 - 06;0;1431,8
06-12-2019;06 - 07;0;886,7
06-12-2019;07 - 08;0;1120,8
06-12-2019;08 - 09;0;888,8
06-12-2019;09 - 10;0;0
06-12-2019;10 - 11;0;0
06-12-2019;11 - 12;0;0
06-12-2019;12 - 13;0;0
06-12-2019;13 - 14;0;0
06-12-2019;14 - 15;0;0
06-12-2019;15 - 16;0;0
06-12-2019;16 - 17;0;0
06-12-2019;17 - 18;0;447,6
06-12-2019;18 - 19;0;0
06-12-2019;19 - 20;0;0
06-12-2019;20 - 21;0;0
06-12-2019;21 - 22;0;0
06-12-2019;22 - 23;0;0
06-12-2019;23 - 00;0;0
07-12-2019;00 - 01;0;0
07-12-2019;01 - 02;0;155,5
07-12-2019;02 - 03;0;0
07-12-2019;03 - 04;0;0
07-12-2019;04 - 05;0;0
07-12-2019;05 - 06;0;98,3
07-12-2019;06 - 07;0;381,6
07-12-2019;07 - 08;0;479,6
07-12-2019;08 - 09;0;333,7
07-12-2019;09 - 10;0;154,8
07-12-2019;10 - 11;0;99,3
07-12-2019;11 - 12;0;0
07-12-2019;12 - 13;0;0
07-12-2019;13 - 14;0;0
07-12-2019;14 - 15;0;0
07-12-2019;15 - 16;0;0
07-12-2019;16 - 17;0;149,2
07-12-2019;17 - 18;0;446,7
07-12-2019;18 - 19;0;490,2
07-12-2019;19 - 20;0;81,2
07-12-2019;20 - 21;0;0
07-12-2019;21 - 22;0;0
07-12-2019;22 - 23;0;0
07-12-2019;23 - 00;0;7
08-12-2019;00 - 01;0;268,3
08-12-2019;01 - 02;0;433
08-12-2019;02 - 03;0;532,3
08-12-2019;03 - 04;0;519,8
08-12-2019;04 - 05;0;626,5
08-12-2019;05 - 06;0;654,1
08-12-2019;06 - 07;0;563,5
08-12-2019;07 - 08;0;685,6
08-12-2019;08 - 09;0;249,5
08-12-2019;09 - 10;0;75,8
08-12-2019;10 - 11;0;0
08-12-2019;11 - 12;0;0
08-12-2019;12 - 13;0;0
08-12-2019;13 - 14;0;205,6
08-12-2019;14 - 15;0;210,3
08-12-2019;15 - 16;0;444,8
08-12-2019;16 - 17;0;271,8
08-12-2019;17 - 18;0;0
08-12-2019;18 - 19;0;0
08-12-2019;19 - 20;0;0
08-12-2019;20 - 21;0;0
08-12-2019;21 - 22;0;0
08-12-2019;22 - 23;0;319,7
08-12-2019;23 - 00;0;0
09-12-2019;00 - 01;0;0
09-12-2019;01 - 02;0;0
09-12-2019;02 - 03;0;0
09-12-2019;03 - 04;0;0
09-12-2019;04 - 05;0;0
09-12-2019;05 - 06;0;0
09-12-2019;06 - 07;0;0
09-12-2019;07 - 08;0;495
09-12-2019;08 - 09;0;654
09-12-2019;09 - 10;0;484,8
09-12-2019;10 - 11;0;764,1
09-12-2019;11 - 12;0;1328,6
09-12-2019;12 - 13;0;948,4
09-12-2019;13 - 14;0;913,8
09-12-2019;14 - 15;0;1149,7
09-12-2019;15 - 16;0;940,1
09-12-2019;16 - 17;0;910,5
09-12-2019;17 - 18;0;1365,1
09-12-2019;18 - 19;0;422,6
09-12-2019;19 - 20;0;0
09-12-2019;20 - 21;0;0
09-12-2019;21 - 22;0;0
09-12-2019;22 - 23;0;0
09-12-2019;23 - 00;0;0
10-12-2019;00 - 01;0;0
10-12-2019;01 - 02;0;0
10-12-2019;02 - 03;0;0
10-12-2019;03 - 04;0,3;0
10-12-2019;04 - 05;0;0
10-12-2019;05 - 06;0;0
10-12-2019;06 - 07;0;0
10-12-2019;07 - 08;11,4;0
10-12-2019;08 - 09;0;0
10-12-2019;09 - 10;0;0
10-12-2019;10 - 11;0;0
10-12-2019;11 - 12;0;0
10-12-2019;12 - 13;0;0
10-12-2019;13 - 14;0;0
10-12-2019;14 - 15;0;645
10-12-2019;15 - 16;0;691,7
10-12-2019;16 - 17;0;694,8
10-12-2019;17 - 18;0;738,2
10-12-2019;18 - 19;0;1751,1
10-12-2019;19 - 20;0;1943,3
10-12-2019;20 - 21;0;964,2
10-12-2019;21 - 22;0;521
10-12-2019;22 - 23;0;426,9
10-12-2019;23 - 00;0;662,9
11-12-2019;00 - 01;0;513,5
11-12-2019;01 - 02;0;960
11-12-2019;02 - 03;0;1140,9
11-12-2019;03 - 04;0;873,8
11-12-2019;04 - 05;0;566,4
11-12-2019;05 - 06;0;0
11-12-2019;06 - 07;0;0
11-12-2019;07 - 08;0;147,9
11-12-2019;08 - 09;0;356,8
11-12-2019;09 - 10;0;409,4
11-12-2019;10 - 11;0;441,3
11-12-2019;11 - 12;0;30,7
11-12-2019;12 - 13;0,1;0
11-12-2019;13 - 14;0;0
11-12-2019;14 - 15;0;0
11-12-2019;15 - 16;0;0
11-12-2019;16 - 17;0;0
11-12-2019;17 - 18;0;0
11-12-2019;18 - 19;0;0
11-12-2019;19 - 20;0;0
11-12-2019;20 - 21;0;0
11-12-2019;21 - 22;0;0
11-12-2019;22 - 23;0;0
11-12-2019;23 - 00;0;0
12-12-2019;00 - 01;0;0
12-12-2019;01 - 02;0;0
12-12-2019;02 - 03;0;0
12-12-2019;03 - 04;0;0
12-12-2019;04 - 05;0;0
12-12-2019;05 - 06;0;0
12-12-2019;06 - 07;0;0
12-12-2019;07 - 08;0;0
12-12-2019;08 - 09;0;0
12-12-2019;09 - 10;0;0
12-12-2019;10 - 11;0;0
12-12-2019;11 - 12;0;0
12-12-2019;12 - 13;0;0
12-12-2019;13 - 14;0;0
12-12-2019;14 - 15;0;0
12-12-2019;15 - 16;0;0
12-12-2019;16 - 17;0;0
12-12-2019;17 - 18;0;0
12-12-2019;18 - 19;0;0
12-12-2019;19 - 20;0;0
12-12-2019;20 - 21;0;0
12-12-2019;21 - 22;0;0
12-12-2019;22 - 23;0;0
12-12-2019;23 - 00;0;0
13-12-2019;00 - 01;0;0
13-12-2019;01 - 02;0;0
13-12-2019;02 - 03;0;0
13-12-2019;03 - 04;0;0
13-12-2019;04 - 05;0;92
13-12-2019;05 - 06;0;0
13-12-2019;06 - 07;0;443,9
13-12-2019;07 - 08;0;605,4
13-12-2019;08 - 09;0;449,4
13-12-2019;09 - 10;0;566,2
13-12-2019;10 - 11;0;0
13-12-2019;11 - 12;0;0
13-12-2019;12 - 13;0;0
13-12-2019;13 - 14;0;0
13-12-2019;14 - 15;0;0
13-12-2019;15 - 16;0;0
13-12-2019;16 - 17;0;76,7
13-12-2019;17 - 18;0;191,3
13-12-2019;18 - 19;0;116,8
13-12-2019;19 - 20;0;138,5
13-12-2019;20 - 21;0;0
13-12-2019;21 - 22;0;33,8
13-12-2019;22 - 23;0;255,8
13-12-2019;23 - 00;0;174,5
14-12-2019;00 - 01;0;0
14-12-2019;01 - 02;0;0
14-12-2019;02 - 03;0;0
14-12-2019;03 - 04;0;0
14-12-2019;04 - 05;0;0
14-12-2019;05 - 06;0;0
14-12-2019;06 - 07;0;0
14-12-2019;07 - 08;0;0
14-12-2019;08 - 09;0;0
14-12-2019;09 - 10;0;0
14-12-2019;10 - 11;0;0
14-12-2019;11 - 12;0;0
14-12-2019;12 - 13;0;0
14-12-2019;13 - 14;0;0
14-12-2019;14 - 15;0;0
14-12-2019;15 - 16;0;0
14-12-2019;16 - 17;0;0
14-12-2019;17 - 18;0;0
14-12-2019;18 - 19;0;0
14-12-2019;19 - 20;0;0
14-12-2019;20 - 21;0;0
14-12-2019;21 - 22;0;0
14-12-2019;22 - 23;0;3,5
14-12-2019;23 - 00;0;0
15-12-2019;00 - 01;0;0
15-12-2019;01 - 02;0;274,3
15-12-2019;02 - 03;0;473,5
15-12-2019;03 - 04;0;197,9
15-12-2019;04 - 05;0;0
15-12-2019;05 - 06;0;0
15-12-2019;06 - 07;0;88,9
15-12-2019;07 - 08;0;82,4
15-12-2019;08 - 09;0;0
15-12-2019;09 - 10;0;0
15-12-2019;10 - 11;0;0
15-12-2019;11 - 12;0;0
15-12-2019;12 - 13;0;0
15-12-2019;13 - 14;0;0
15-12-2019;14 - 15;0;0
15-12-2019;15 - 16;0;0
15-12-2019;16 - 17;0;0
15-12-2019;17 - 18;0;0
15-12-2019;18 - 19;0;0
15-12-2019;19 - 20;0;0
15-12-2019;20 - 21;0;0
15-12-2019;21 - 22;0;0
15-12-2019;22 - 23;0;0
15-12-2019;23 - 00;0;102,3
16-12-2019;00 - 01;0;0
16-12-2019;01 - 02;0;0
16-12-2019;02 - 03;0;0
16-12-2019;03 - 04;0;0
16-12-2019;04 - 05;0;0
16-12-2019;05 - 06;0;134,3
16-12-2019;06 - 07;0;550,2
16-12-2019;07 - 08;0;612,2
16-12-2019;08 - 09;0;549,9
16-12-2019;09 - 10;0;692,8
16-12-2019;10 - 11;0;678,4
16-12-2019;11 - 12;0;838,8
16-12-2019;12 - 13;0;1195,2
16-12-2019;13 - 14;0;1184,3
16-12-2019;14 - 15;0;1136,3
16-12-2019;15 - 16;0;982,8
16-12-2019;16 - 17;0;1080,8
16-12-2019;17 - 18;0;548,2
16-12-2019;18 - 19;0;671,5
16-12-2019;19 - 20;0;455,5
16-12-2019;20 - 21;0;0
16-12-2019;21 - 22;0;0
16-12-2019;22 - 23;0;0
16-12-2019;23 - 00;0;0
17-12-2019;00 - 01;0;0
17-12-2019;01 - 02;0;0
17-12-2019;02 - 03;0;0
17-12-2019;03 - 04;0;0
17-12-2019;04 - 05;0;0
17-12-2019;05 - 06;0;0
17-12-2019;06 - 07;0;0
17-12-2019;07 - 08;0;0
17-12-2019;08 - 09;0;0
17-12-2019;09 - 10;0;0
17-12-2019;10 - 11;0;0
17-12-2019;11 - 12;0;0
17-12-2019;12 - 13;0;0
17-12-2019;13 - 14;0;0
17-12-2019;14 - 15;0;0
17-12-2019;15 - 16;0;0
17-12-2019;16 - 17;0;0
17-12-2019;17 - 18;0;0
17-12-2019;18 - 19;0;276,4
17-12-2019;19 - 20;0;0
17-12-2019;20 - 21;0;0
17-12-2019;21 - 22;0;0
17-12-2019;22 - 23;0;0
17-12-2019;23 - 00;0;0
18-12-2019;00 - 01;0;0
18-12-2019;01 - 02;0;0
18-12-2019;02 - 03;0;121
18-12-2019;03 - 04;0;428,8
18-12-2019;04 - 05;0;168,3
18-12-2019;05 - 06;0;0
18-12-2019;06 - 07;0;325,1
18-12-2019;07 - 08;0;462,3
18-12-2019;08 - 09;0;642,7
18-12-2019;09 - 10;0;690,2
18-12-2019;10 - 11;0;760,7
18-12-2019;11 - 12;0;800,2
18-12-2019;12 - 13;0;623
18-12-2019;13 - 14;0;815
18-12-2019;14 - 15;0;441
18-12-2019;15 - 16;0;0
18-12-2019;16 - 17;0;0
18-12-2019;17 - 18;0;0
18-12-2019;18 - 19;0;0
18-12-2019;19 - 20;0;0
18-12-2019;20 - 21;0;0
18-12-2019;21 - 22;0;0
18-12-2019;22 - 23;0;0
18-12-2019;23 - 00;0;182,8
19-12-2019;00 - 01;0;209,8
19-12-2019;01 - 02;0;400,6
19-12-2019;02 - 03;0;466
19-12-2019;03 - 04;0;326,4
19-12-2019;04 - 05;0;123,7
19-12-2019;05 - 06;0;0
19-12-2019;06 - 07;0;0
19-12-2019;07 - 08;0;0
19-12-2019;08 - 09;0;466,5
19-12-2019;09 - 10;0;781,6
19-12-2019;10 - 11;0;334,8
19-12-2019;11 - 12;0;0
19-12-2019;12 - 13;0;0
19-12-2019;13 - 14;0;310,2
19-12-2019;14 - 15;0;0
19-12-2019;15 - 16;0;0
19-12-2019;16 - 17;0;0
19-12-2019;17 - 18;0;0
19-12-2019;18 - 19;0;0
19-12-2019;19 - 20;0;0
19-12-2019;20 - 21;0;0
19-12-2019;21 - 22;0;0
19-12-2019;22 - 23;0;0
19-12-2019;23 - 00;0;0
20-12-2019;00 - 01;0;0
20-12-2019;01 - 02;0;0
20-12-2019;02 - 03;0;0
20-12-2019;03 - 04;0;0
20-12-2019;04 - 05;0;215,7
20-12-2019;05 - 06;0;0
20-12-2019;06 - 07;0;0
20-12-2019;07 - 08;0;0
20-12-2019;08 - 09;0;0
20-12-2019;09 - 10;0;0
20-12-2019;10 - 11;0;0
20-12-2019;11 - 12;0;0
20-12-2019;12 - 13;0;0
20-12-2019;13 - 14;0;0
20-12-2019;14 - 15;0;0
20-12-2019;15 - 16;0;0
20-12-2019;16 - 17;0;0
20-12-2019;17 - 18;0;0
20-12-2019;18 - 19;0;0
20-12-2019;19 - 20;0;0
20-12-2019;20 - 21;0;0
20-12-2019;21 - 22;0;0
20-12-2019;22 - 23;0;0
20-12-2019;23 - 00;0;0
21-12-2019;00 - 01;0;0
21-12-2019;01 - 02;0;0
21-12-2019;02 - 03;0;0
21-12-2019;03 - 04;0;0
21-12-2019;04 - 05;0;0
21-12-2019;05 - 06;0;0
21-12-2019;06 - 07;0;385,9
21-12-2019;07 - 08;0;481,8
21-12-2019;08 - 09;0;138,3
21-12-2019;09 - 10;0;0
21-12-2019;10 - 11;0;0
21-12-2019;11 - 12;0;0
21-12-2019;12 - 13;0;0
21-12-2019;13 - 14;0;0
21-12-2019;14 - 15;0;0
21-12-2019;15 - 16;0;0
21-12-2019;16 - 17;0;0
21-12-2019;17 - 18;0;0
21-12-2019;18 - 19;0;0
21-12-2019;19 - 20;0;0
21-12-2019;20 - 21;0,3;0
