date;Hours;Price up;Price down;Dominating direction;Imbalance price consumption;Imbalance price production purchase;Imbalance price production sale;Volume up;Volume down
15-09-2019;12 - 13;257,63;-0,52;;-0,52;-0,52;-0,52;0;0
15-09-2019;13 - 14;-51,15;-51,15;;-51,15;-51,15;-51,15;0;0
15-09-2019;14 - 15;-51;-51;;-51;-51;-51;0;0
15-09-2019;15 - 16;0,52;0,52;;0,52;0,52;0,52;0;0
15-09-2019;16 - 17;190,27;104,55;D;104,55;190,27;104,55;0;0
15-09-2019;17 - 18;241,95;141,88;D;141,88;241,95;141,88;0;0
15-09-2019;18 - 19;258,01;258,01;;258,01;258,01;258,01;0;0
15-09-2019;19 - 20;199,98;156,82;D;156,82;199,98;156,82;0;0
15-09-2019;20 - 21;203,19;156,82;D;156,82;203,19;156,82;0;0
15-09-2019;21 - 22;198,94;119,48;D;119,48;198,94;119,48;0;0
15-09-2019;22 - 23;182,43;37,34;D;37,34;182,43;37,34;0;0
15-09-2019;23 - 00;176,31;37,56;D;37,56;176,31;37,56;0;0
16-09-2019;00 - 01;112,24;105,18;D;105,18;112,24;105,18;0;0
16-09-2019;01 - 02;48,99;0;D;0;48,99;0;0;0
16-09-2019;02 - 03;49,29;0;D;0;49,29;0;0;0
16-09-2019;03 - 04;69,15;0;D;0;69,15;0;0;0
16-09-2019;04 - 05;128,59;0;D;0;128,59;0;0;0
16-09-2019;05 - 06;190,42;74,68;D;74,68;190,42;74,68;0;0
16-09-2019;06 - 07;291,24;251,14;U;291,24;291,24;251,14;0;0
16-09-2019;07 - 08;327,83;327,83;;327,83;327,83;327,83;0;0
16-09-2019;08 - 09;380,47;380,47;;380,47;380,47;380,47;0;0
16-09-2019;09 - 10;327,83;327,83;;327,83;327,83;327,83;0;0
16-09-2019;10 - 11;327,08;231,5;D;231,5;327,08;231,5;0;0
16-09-2019;11 - 12;268,39;235,23;D;235,23;268,39;235,23;0;0
16-09-2019;12 - 13;263,9;179,22;D;179,22;263,9;179,22;0;0
16-09-2019;13 - 14;265,4;265,4;;265,4;265,4;265,4;0;0
16-09-2019;14 - 15;264,35;186,69;D;186,69;264,35;186,69;0;0
16-09-2019;15 - 16;262,86;179,22;D;179,22;262,86;179,22;0;0
16-09-2019;16 - 17;264,95;179,22;D;179,22;264,95;179,22;0;0
16-09-2019;17 - 18;268,31;268,31;;268,31;268,31;268,31;0;0
16-09-2019;18 - 19;380,4;380,4;;380,4;380,4;380,4;0;0
16-09-2019;19 - 20;380,92;380,92;;380,92;380,92;380,92;0;0
16-09-2019;20 - 21;380,55;380,55;;380,55;380,55;380,55;0;0
16-09-2019;21 - 22;333,73;333,73;;333,73;333,73;333,73;0;0
16-09-2019;22 - 23;307,74;307,74;;307,74;307,74;307,74;0;0
16-09-2019;23 - 00;240,76;240,76;;240,76;240,76;240,76;0;0
17-09-2019;00 - 01;298,67;236,55;U;298,67;298,67;236,55;0;0
17-09-2019;01 - 02;298,67;212,58;U;298,67;298,67;212,58;0;0
17-09-2019;02 - 03;312,34;208,03;U;312,34;312,34;208,03;0;0
17-09-2019;03 - 04;312,34;203,17;U;312,34;312,34;203,17;0;0
17-09-2019;04 - 05;321,07;207,35;U;321,07;321,07;207,35;0;0
17-09-2019;05 - 06;336,01;214,45;U;336,01;336,01;214,45;0;0
17-09-2019;06 - 07;272,39;272,39;;272,39;272,39;272,39;0;0
17-09-2019;07 - 08;292,62;292,62;;292,62;292,62;292,62;0;0
17-09-2019;08 - 09;322,34;322,34;;322,34;322,34;322,34;0;0
17-09-2019;09 - 10;323,98;241,92;D;241,92;323,98;241,92;0;0
17-09-2019;10 - 11;236,62;236,62;;236,62;236,62;236,62;0;0
17-09-2019;11 - 12;225,72;225,72;;225,72;225,72;225,72;0;0
17-09-2019;12 - 13;205,41;127,95;D;127,95;205,41;127,95;0;0
17-09-2019;13 - 14;197,57;127,95;D;127,95;197,57;127,95;0;0
17-09-2019;14 - 15;133,51;127,95;D;127,95;133,51;127,95;0;0
17-09-2019;15 - 16;152,7;123,2;D;123,2;152,7;123,2;0;0
17-09-2019;16 - 17;186,89;127,95;D;127,95;186,89;127,95;0;0
17-09-2019;17 - 18;209;127,95;D;127,95;209;127,95;0;0
17-09-2019;18 - 19;258,95;150,53;D;150,53;258,95;150,53;0;0
17-09-2019;19 - 20;287,77;287,77;;287,77;287,77;287,77;0;0
17-09-2019;20 - 21;289,79;289,79;;289,79;289,79;289,79;0;0
17-09-2019;21 - 22;267,09;267,09;;267,09;267,09;267,09;0;0
17-09-2019;22 - 23;248,12;248,12;;248,12;248,12;248,12;0;0
17-09-2019;23 - 00;224,23;224,23;;224,23;224,23;224,23;0;0
18-09-2019;00 - 01;205,57;205,57;;205,57;205,57;205,57;0;0
18-09-2019;01 - 02;202,8;202,8;;202,8;202,8;202,8;0;0
18-09-2019;02 - 03;201,61;171,74;D;171,74;201,61;171,74;0;0
18-09-2019;03 - 04;199,67;171,74;D;171,74;199,67;171,74;0;0
18-09-2019;04 - 05;206,84;204,6;D;204,6;206,84;204,6;0;0
18-09-2019;05 - 06;225,35;203,1;D;203,1;225,35;203,1;0;0
18-09-2019;06 - 07;275,08;224,01;D;224,01;275,08;224,01;0;0
18-09-2019;07 - 08;372,98;264,33;D;264,33;372,98;264,33;0;0
18-09-2019;08 - 09;382,46;382,46;;382,46;382,46;382,46;0;0
18-09-2019;09 - 10;346,17;346,17;;346,17;346,17;346,17;0;0
18-09-2019;10 - 11;243,87;231,48;D;231,48;243,87;231,48;0;0
18-09-2019;11 - 12;218,26;218,26;;218,26;218,26;218,26;0;0
18-09-2019;12 - 13;206,46;206,46;;206,46;206,46;206,46;0;0
18-09-2019;13 - 14;201,98;201,98;;201,98;201,98;201,98;0;0
18-09-2019;14 - 15;194,81;194,81;;194,81;194,81;194,81;0;0
18-09-2019;15 - 16;206,54;206,54;;206,54;206,54;206,54;0;0
18-09-2019;16 - 17;221,4;221,4;;221,4;221,4;221,4;0;0
18-09-2019;17 - 18;283,07;231,48;D;231,48;283,07;231,48;0;0
18-09-2019;18 - 19;360,58;231,48;D;231,48;360,58;231,48;0;0
18-09-2019;19 - 20;390,3;390,3;;390,3;390,3;390,3;0;0
18-09-2019;20 - 21;397,02;397,02;;397,02;397,02;397,02;0;0
18-09-2019;21 - 22;358,94;358,94;;358,94;358,94;358,94;0;0
18-09-2019;22 - 23;337,43;215,05;D;215,05;337,43;215,05;0;0
18-09-2019;23 - 00;276,28;207,69;D;207,69;276,28;207,69;0;0
19-09-2019;00 - 01;248,95;179,21;D;179,21;248,95;179,21;0;0
19-09-2019;01 - 02;232,6;179,21;U;232,6;232,6;232,6;0;0
19-09-2019;02 - 03;231,48;229,84;U;231,48;231,48;229,84;0;0
19-09-2019;03 - 04;226,7;226,7;;226,7;226,7;226,7;0;0
19-09-2019;04 - 05;234,69;234,69;;234,69;234,69;234,69;0;0
19-09-2019;05 - 06;257,61;257,61;;257,61;257,61;257,61;0;0
19-09-2019;06 - 07;363,87;363,87;;363,87;363,87;363,87;0;0
19-09-2019;07 - 08;386,72;386,72;;386,72;386,72;386,72;0;0
19-09-2019;08 - 09;403,22;403,22;;403,22;403,22;403,22;0;0
19-09-2019;09 - 10;388,29;388,29;;388,29;388,29;388,29;0;0
19-09-2019;10 - 11;374,77;374,77;;374,77;374,77;374,77;0;0
19-09-2019;11 - 12;330,79;242,68;D;242,68;330,79;242,68;0;-87
19-09-2019;12 - 13;282,33;228,49;D;228,49;282,33;228,49;0;0
19-09-2019;13 - 14;271,13;229,99;D;229,99;271,13;229,99;0;0
19-09-2019;14 - 15;268,82;268,82;;268,82;268,82;268,82;0;0
19-09-2019;15 - 16;271,88;218,79;D;218,79;271,88;218,79;0;0
19-09-2019;16 - 17;290,32;218,79;D;218,79;290,32;218,79;0;0
19-09-2019;17 - 18;373,36;249,4;D;249,4;373,36;249,4;0;0
19-09-2019;18 - 19;389,78;389,78;;389,78;389,78;389,78;0;0
19-09-2019;19 - 20;533,67;533,67;;533,67;533,67;533,67;0;0
19-09-2019;20 - 21;456,46;456,46;;456,46;456,46;456,46;0;0
19-09-2019;21 - 22;382,61;245,13;D;245,13;382,61;245,13;0;0
19-09-2019;22 - 23;359,09;245,13;D;245,13;359,09;245,13;0;0
19-09-2019;23 - 00;288,3;288,3;;288,3;288,3;288,3;0;0
20-09-2019;00 - 01;279,05;279,05;;279,05;279,05;279,05;0;0
20-09-2019;01 - 02;269,27;269,27;;269,27;269,27;269,27;0;0
20-09-2019;02 - 03;268,07;261,65;U;268,07;268,07;261,65;0;0
20-09-2019;03 - 04;268,07;264,34;U;268,07;268,07;264,34;0;0
20-09-2019;04 - 05;278,32;266,65;U;278,32;278,32;266,65;0;0
20-09-2019;05 - 06;276,88;276,88;;276,88;276,88;276,88;0;0
20-09-2019;06 - 07;364,18;364,18;;364,18;364,18;364,18;0;0
20-09-2019;07 - 08;399,27;399,27;;399,27;399,27;399,27;0;0
20-09-2019;08 - 09;453,48;453,48;;453,48;453,48;453,48;0;0
20-09-2019;09 - 10;388,97;388,97;;388,97;388,97;388,97;0;0
20-09-2019;10 - 11;369,48;196,25;D;196,25;369,48;196,25;0;0
20-09-2019;11 - 12;310,04;171,75;D;171,75;310,04;171,75;0;0
20-09-2019;12 - 13;276,44;171,75;D;171,75;276,44;171,75;0;0
20-09-2019;13 - 14;258,59;171,75;D;171,75;258,59;171,75;0;0
20-09-2019;14 - 15;230,74;171,75;D;171,75;230,74;171,75;0;0
20-09-2019;15 - 16;246,12;224,02;D;224,02;246,12;224,02;0;0
20-09-2019;16 - 17;253,74;224,02;D;224,02;253,74;224,02;0;0
20-09-2019;17 - 18;344,46;230,22;D;230,22;344,46;230,22;0;0
20-09-2019;18 - 19;376,42;230,22;D;230,22;376,42;230,22;0;0
20-09-2019;19 - 20;425,18;224,02;D;224,02;425,18;224,02;0;0
20-09-2019;20 - 21;382,47;211,35;D;211,35;382,47;211,35;0;0
20-09-2019;21 - 22;329,15;201,61;D;201,61;329,15;201,61;0;0
20-09-2019;22 - 23;287,49;201,61;D;201,61;287,49;201,61;0;0
20-09-2019;23 - 00;231,56;201,61;D;201,61;231,56;201,61;0;0
21-09-2019;00 - 01;246,92;195,29;D;195,29;246,92;195,29;0;0
21-09-2019;01 - 02;218,32;180,27;D;180,27;218,32;180,27;0;0
21-09-2019;02 - 03;213,84;180,27;D;180,27;213,84;180,27;0;0
21-09-2019;03 - 04;224,67;187,78;D;187,78;224,67;187,78;0;0
21-09-2019;04 - 05;238,7;238,7;;238,7;238,7;238,7;0;0
21-09-2019;05 - 06;246,1;246,1;;246,1;246,1;246,1;0;0
21-09-2019;06 - 07;264,16;264,16;;264,16;264,16;264,16;0;0
21-09-2019;07 - 08;335,84;216,53;D;216,53;335,84;216,53;0;0
21-09-2019;08 - 09;324,05;212,8;D;212,8;324,05;212,8;0;0
21-09-2019;09 - 10;272,53;212,8;D;212,8;272,53;212,8;0;0
21-09-2019;10 - 11;235,12;195,29;D;195,29;235,12;195,29;0;0
21-09-2019;11 - 12;222,95;186,66;D;186,66;222,95;186,66;0;0
21-09-2019;12 - 13;211,08;186,66;D;186,66;211,08;186,66;0;0
21-09-2019;13 - 14;209,44;209,44;;209,44;209,44;209,44;0;0
21-09-2019;14 - 15;199,36;149,33;D;149,33;199,36;149,33;0;0
21-09-2019;15 - 16;206,6;149,33;D;149,33;206,6;149,33;0;0
21-09-2019;16 - 17;209,06;209,06;;209,06;209,06;209,06;0;0
21-09-2019;17 - 18;296,12;296,12;;296,12;296,12;296,12;0;0
21-09-2019;18 - 19;373,33;373,33;;373,33;373,33;373,33;0;0
21-09-2019;19 - 20;373,33;373,33;;373,33;373,33;373,33;0;0
21-09-2019;20 - 21;345,85;345,85;;345,85;345,85;345,85;0;0
21-09-2019;21 - 22;260,8;260,8;;260,8;260,8;260,8;0;0
21-09-2019;22 - 23;247,14;215,04;D;215,04;247,14;215,04;0;-3
21-09-2019;23 - 00;228,18;209,12;D;209,12;228,18;209,12;0;-23
22-09-2019;00 - 01;206,27;186,71;D;186,71;206,27;186,71;0;0
22-09-2019;01 - 02;210,16;171,77;D;171,77;210,16;171,77;0;0
22-09-2019;02 - 03;258,4;183,31;U;258,4;258,4;217,78;0;0
22-09-2019;03 - 04;258,4;218,07;U;258,4;258,4;218,07;0;0
22-09-2019;04 - 05;258,4;223,08;U;258,4;258,4;223,08;0;0
22-09-2019;05 - 06;261,39;217,63;U;261,39;261,39;217,63;0;0
22-09-2019;06 - 07;261,39;211,35;U;261,39;261,39;211,35;0;0
22-09-2019;07 - 08;243,47;205,75;D;205,75;214,71;205,75;0;0
22-09-2019;08 - 09;269,35;207,92;U;269,35;269,35;207,92;0;0
22-09-2019;09 - 10;216,58;216,58;;216,58;216,58;216,58;0;0
22-09-2019;10 - 11;207,25;207,25;;207,25;207,25;207,25;0;0
22-09-2019;11 - 12;207,62;207,62;;207,62;207,62;207,62;0;0
22-09-2019;12 - 13;205,08;205,08;;205,08;205,08;205,08;0;0
22-09-2019;13 - 14;195,45;195,45;;195,45;195,45;195,45;0;0
22-09-2019;14 - 15;187,08;187,08;;187,08;187,08;187,08;0;0
22-09-2019;15 - 16;197,84;197,84;;197,84;197,84;197,84;0;0
22-09-2019;16 - 17;203,66;203,66;;203,66;203,66;203,66;0;0
22-09-2019;17 - 18;261,32;227,78;D;227,78;261,32;227,78;0;-2
22-09-2019;18 - 19;291,34;291,34;;291,34;291,34;291,34;0;0
22-09-2019;19 - 20;403,81;305,98;U;403,81;403,81;305,98;221;0
22-09-2019;20 - 21;496,27;287,53;U;496,27;496,27;287,53;177;0
22-09-2019;21 - 22;257,21;257,21;;257,21;257,21;257,21;0;0
22-09-2019;22 - 23;249,44;249,44;;249,44;249,44;249,44;0;0
22-09-2019;23 - 00;238,91;238,91;;238,91;238,91;238,91;0;0
23-09-2019;00 - 01;206,57;206,57;;206,57;206,57;206,57;0;0
23-09-2019;01 - 02;203,14;203,14;;203,14;203,14;203,14;0;0
23-09-2019;02 - 03;204,48;204,48;;204,48;204,48;204,48;0;0
23-09-2019;03 - 04;203,14;203,14;;203,14;203,14;203,14;0;0
23-09-2019;04 - 05;189,17;189,17;;189,17;189,17;189,17;0;0
23-09-2019;05 - 06;233,83;233,83;;233,83;233,83;233,83;0;0
23-09-2019;06 - 07;286,56;286,56;;286,56;286,56;286,56;0;0
23-09-2019;07 - 08;365,87;365,87;;365,87;365,87;365,87;0;0
23-09-2019;08 - 09;373,42;373,42;;373,42;373,42;373,42;0;0
23-09-2019;09 - 10;372,22;372,22;;372,22;372,22;372,22;0;0
23-09-2019;10 - 11;373,34;253,92;D;253,92;373,34;253,92;0;0
23-09-2019;11 - 12;367,96;249,44;D;249,44;367,96;249,44;0;0
23-09-2019;12 - 13;339,66;250,64;D;250,64;339,66;250,64;0;0
23-09-2019;13 - 14;323,9;323,9;;323,9;323,9;323,9;0;0
23-09-2019;14 - 15;299,7;253,92;D;253,92;299,7;253,92;0;0
23-09-2019;15 - 16;303,14;253,92;D;253,92;303,14;253,92;0;0
23-09-2019;16 - 17;311,43;253,92;D;253,92;311,43;253,92;0;0
23-09-2019;17 - 18;378,49;378,49;;378,49;378,49;378,49;0;0
23-09-2019;18 - 19;415,09;415,09;;415,09;415,09;415,09;0;0
23-09-2019;19 - 20;739,36;457,81;U;739,36;739,36;457,81;56;0
23-09-2019;20 - 21;746,83;396,57;U;746,83;746,83;396,57;58;0
23-09-2019;21 - 22;367,52;367,52;;367,52;367,52;367,52;0;0
23-09-2019;22 - 23;320,02;320,02;;320,02;320,02;320,02;0;0
23-09-2019;23 - 00;292,96;267,29;U;292,96;292,96;267,29;0;0
24-09-2019;00 - 01;564,97;271,4;U;564,97;564,97;271,4;65;0
24-09-2019;01 - 02;599;264,61;U;599;599;264,61;193;0
24-09-2019;02 - 03;287,46;263,12;U;287,46;287,46;263,12;0;0
24-09-2019;03 - 04;287,46;264,53;U;287,46;287,46;264,53;0;0
24-09-2019;04 - 05;287,46;271,25;U;287,46;287,46;271,25;0;0
24-09-2019;05 - 06;290,82;290,82;;290,82;290,82;290,82;0;0
24-09-2019;06 - 07;417,97;417,97;;417,97;417,97;417,97;0;0
24-09-2019;07 - 08;486,59;486,59;;486,59;486,59;486,59;0;0
24-09-2019;08 - 09;486,73;486,73;;486,73;486,73;486,73;0;0
24-09-2019;09 - 10;396,02;396,02;;396,02;396,02;396,02;0;0
24-09-2019;10 - 11;395,35;395,35;;395,35;395,35;395,35;0;0
24-09-2019;11 - 12;380,04;380,04;;380,04;380,04;380,04;0;0
24-09-2019;12 - 13;366,97;366,97;;366,97;366,97;366,97;0;0
24-09-2019;13 - 14;350,85;253,86;D;253,86;350,85;253,86;0;-23
24-09-2019;14 - 15;341,51;253,86;D;253,86;341,51;253,86;0;-46
24-09-2019;15 - 16;349,58;349,58;;349,58;349,58;349,58;0;0
24-09-2019;16 - 17;371,6;371,6;;371,6;371,6;371,6;0;0
24-09-2019;17 - 18;410,35;410,35;;410,35;410,35;410,35;0;0
24-09-2019;18 - 19;449,48;449,48;;449,48;449,48;449,48;0;0
24-09-2019;19 - 20;723;404,6;U;723;723;404,6;69;0
24-09-2019;20 - 21;723;382,13;U;723;723;382,13;59;0
24-09-2019;21 - 22;346,52;346,52;;346,52;346,52;346,52;0;0
24-09-2019;22 - 23;300;280,59;U;300;300;280,59;3;0
24-09-2019;23 - 00;291,19;259,23;U;291,19;291,19;259,23;0;0
25-09-2019;00 - 01;291,17;256,16;U;291,17;291,17;256,16;0;0
25-09-2019;01 - 02;282,96;247,65;U;282,96;282,96;247,65;0;0
25-09-2019;02 - 03;282,21;246,38;U;282,21;282,21;246,38;0;0
25-09-2019;03 - 04;281,84;255,71;U;281,84;281,84;255,71;0;0
25-09-2019;04 - 05;280,72;260,56;U;280,72;280,72;260,56;0;0
25-09-2019;05 - 06;367,36;271,84;U;367,36;367,36;271,84;91;0
25-09-2019;06 - 07;813,79;380,09;U;813,79;813,79;380,09;15;0
25-09-2019;07 - 08;739,13;425,34;U;739,13;739,13;425,34;53;0
25-09-2019;08 - 09;716,74;463,49;U;716,74;716,74;463,49;50;0
25-09-2019;09 - 10;600;422,87;U;600;600;422,87;27;0
25-09-2019;10 - 11;500;373,3;U;500;500;385,77;16;0
25-09-2019;11 - 12;582,35;380,62;U;582,35;582,35;380,62;28;0
25-09-2019;12 - 13;567;371,81;U;567;567;371,81;80;0
25-09-2019;13 - 14;375,09;375,09;;375,09;375,09;375,09;0;0
25-09-2019;14 - 15;500;373,45;U;500;500;373,45;13;0
25-09-2019;15 - 16;530,09;372,93;U;530,09;530,09;372,93;151;0
25-09-2019;16 - 17;361,95;361,95;;361,95;361,95;361,95;0;0
25-09-2019;17 - 18;373,23;373,23;;373,23;373,23;373,23;0;0
25-09-2019;18 - 19;599;404,58;U;599;599;404,58;37;0
25-09-2019;19 - 20;754,07;445,42;U;754,07;754,07;445,42;76;0
25-09-2019;20 - 21;671,94;386,29;U;671,94;671,94;386,29;20;0
25-09-2019;21 - 22;355,98;238,91;D;238,91;355,98;238,91;0;-33
25-09-2019;22 - 23;296,33;240,61;D;240,61;296,33;240,61;0;-5
25-09-2019;23 - 00;261,68;251,38;D;251,38;261,68;251,38;0;-2
26-09-2019;00 - 01;255,15;255,15;;255,15;255,15;255,15;0;0
26-09-2019;01 - 02;245,75;245,75;;245,75;245,75;245,75;0;0
26-09-2019;02 - 03;237,39;237,39;;237,39;237,39;237,39;0;0
26-09-2019;03 - 04;235,52;235,52;;235,52;235,52;235,52;0;0
26-09-2019;04 - 05;239,78;239,78;;239,78;239,78;239,78;0;0
26-09-2019;05 - 06;260,53;260,53;;260,53;260,53;260,53;0;0
26-09-2019;06 - 07;344,96;344,96;;344,96;344,96;344,96;0;0
26-09-2019;07 - 08;375,41;375,41;;375,41;375,41;375,41;0;0
26-09-2019;08 - 09;384,52;257,54;D;257,54;384,52;257,54;0;0
26-09-2019;09 - 10;376,09;257,54;D;257,54;376,09;257,54;0;0
26-09-2019;10 - 11;363,47;262,02;D;262,02;363,47;262,02;0;0
26-09-2019;11 - 12;345,78;345,78;;345,78;345,78;345,78;0;0
26-09-2019;12 - 13;316,52;267,25;D;267,25;316,52;267,25;0;0
26-09-2019;13 - 14;283,15;265,83;D;265,83;283,15;265,83;0;0
26-09-2019;14 - 15;274,71;245,6;D;245,6;274,71;245,6;0;0
26-09-2019;15 - 16;272,25;245,6;D;245,6;272,25;245,6;0;0
26-09-2019;16 - 17;263,89;245,6;D;245,6;263,89;245,6;0;0
26-09-2019;17 - 18;307,71;253,81;D;253,81;307,71;253,81;0;0
26-09-2019;18 - 19;335,93;230,67;D;230,67;335,93;230,67;0;0
26-09-2019;19 - 20;291,14;229,92;D;229,92;291,14;229,92;0;0
26-09-2019;20 - 21;273,14;223,95;D;223,95;273,14;223,95;0;0
26-09-2019;21 - 22;247,39;223,95;D;223,95;247,39;223,95;0;0
26-09-2019;22 - 23;228,5;223,95;D;223,95;228,5;223,95;0;0
26-09-2019;23 - 00;226,11;209,02;D;209,02;226,11;209,02;0;0
27-09-2019;00 - 01;216,82;208,98;D;208,98;216,82;208,98;0;0
27-09-2019;01 - 02;208,61;208,61;;208,61;208,61;208,61;0;0
27-09-2019;02 - 03;246,3;208,23;U;246,3;246,3;208,23;0;0
27-09-2019;03 - 04;246,3;208,91;U;246,3;246,3;208,91;0;0
27-09-2019;04 - 05;246,3;215,47;U;246,3;246,3;215,47;0;0
27-09-2019;05 - 06;238,09;226,89;D;226,89;238,09;226,89;0;0
27-09-2019;06 - 07;317,58;238,39;D;238,39;317,58;238,39;0;-6
27-09-2019;07 - 08;361,01;361,01;;361,01;361,01;361,01;0;0
27-09-2019;08 - 09;375,49;375,49;;375,49;375,49;375,49;0;0
27-09-2019;09 - 10;373,78;373,78;;373,78;373,78;373,78;0;0
27-09-2019;10 - 11;352,8;352,8;;352,8;352,8;352,8;0;0
27-09-2019;11 - 12;329,44;329,44;;329,44;329,44;329,44;0;0
27-09-2019;12 - 13;289,66;241,82;D;241,82;289,66;241,82;0;0
27-09-2019;13 - 14;266,6;227,64;D;227,64;266,6;227,64;0;0
27-09-2019;14 - 15;257,2;227,64;D;227,64;257,2;227,64;0;0
27-09-2019;15 - 16;253,31;228,39;D;228,39;253,31;228,39;0;0
27-09-2019;16 - 17;274,59;232,12;D;232,12;274,59;232,12;0;0
27-09-2019;17 - 18;334,37;236,6;D;236,6;334,37;236,6;0;0
27-09-2019;18 - 19;347,36;347,36;;347,36;347,36;347,36;0;0
27-09-2019;19 - 20;360,94;360,94;;360,94;360,94;360,94;0;0
27-09-2019;20 - 21;354,45;354,45;;354,45;354,45;354,45;0;0
27-09-2019;21 - 22;262,27;262,27;;262,27;262,27;262,27;0;0
27-09-2019;22 - 23;253,76;253,76;;253,76;253,76;253,76;0;0
27-09-2019;23 - 00;224,43;224,43;;224,43;224,43;224,43;0;0
28-09-2019;00 - 01;197,85;197,85;;197,85;197,85;197,85;0;0
28-09-2019;01 - 02;182,92;182,92;;182,92;182,92;182,92;0;0
28-09-2019;02 - 03;171,72;164,26;D;164,26;171,72;164,26;0;-1
28-09-2019;03 - 04;170,08;164,26;D;164,26;170,08;164,26;0;0
28-09-2019;04 - 05;171,27;164,26;D;164,26;171,27;164,26;0;0
28-09-2019;05 - 06;169,71;164,26;D;164,26;169,71;164,26;0;0
28-09-2019;06 - 07;193,67;164,26;D;164,26;193,67;164,26;0;0
28-09-2019;07 - 08;205,02;194,12;D;194,12;205,02;194,12;0;0
28-09-2019;08 - 09;247,88;232,2;D;232,2;247,88;232,2;0;-14
28-09-2019;09 - 10;258,18;235,19;D;235,19;258,18;235,19;0;-5
28-09-2019;10 - 11;230,56;226,23;D;226,23;230,56;226,23;0;-2
28-09-2019;11 - 12;255,34;234,29;U;255,34;255,34;234,29;0;0
28-09-2019;12 - 13;255,34;230,18;U;255,34;255,34;230,18;0;0
28-09-2019;13 - 14;261,32;218,91;U;261,32;261,32;218,91;0;0
28-09-2019;14 - 15;252,05;216,82;U;252,05;252,05;216,82;0;0
28-09-2019;15 - 16;253,85;216,37;U;253,85;253,85;216,37;0;0
28-09-2019;16 - 17;253,85;202,48;U;253,85;253,85;202,48;0;0
28-09-2019;17 - 18;253,85;218,61;D;218,61;241,01;218,61;0;0
28-09-2019;18 - 19;285,13;218,19;D;218,19;285,13;218,19;0;0
28-09-2019;19 - 20;326,2;218,19;D;218,19;326,2;218,19;0;0
28-09-2019;20 - 21;249,37;215,85;D;215,85;249,37;215,85;0;0
28-09-2019;21 - 22;194,87;194,87;;194,87;194,87;194,87;0;0
28-09-2019;22 - 23;177,92;119,46;D;119,46;177,92;119,46;0;0
28-09-2019;23 - 00;222,87;119,46;D;119,46;222,87;119,46;0;0
29-09-2019;00 - 01;0,3;0,3;;0,3;0,3;0,3;0;0
29-09-2019;01 - 02;8,89;8,89;;8,89;8,89;8,89;0;0
29-09-2019;02 - 03;253,87;95,5;U;253,87;253,87;95,5;0;0
29-09-2019;03 - 04;242,67;98,19;U;242,67;242,67;98,19;0;0
29-09-2019;04 - 05;104,24;104,24;;104,24;104,24;104,24;0;0
29-09-2019;05 - 06;97,67;97,67;;97,67;97,67;97,67;0;0
29-09-2019;06 - 07;135,22;135,22;;135,22;135,22;135,22;0;0
29-09-2019;07 - 08;172,41;172,41;;172,41;172,41;172,41;0;0
29-09-2019;08 - 09;186,37;186,37;;186,37;186,37;186,37;0;0
29-09-2019;09 - 10;235,2;202,35;D;202,35;235,2;202,35;0;0
29-09-2019;10 - 11;239,01;239,01;;239,01;239,01;239,01;0;0
29-09-2019;11 - 12;238,19;238,19;;238,19;238,19;238,19;0;0
29-09-2019;12 - 13;237,44;237,44;;237,44;237,44;237,44;0;0
29-09-2019;13 - 14;253,87;236,17;U;253,87;253,87;236,17;0;0
29-09-2019;14 - 15;253,87;236,32;U;253,87;253,87;236,32;0;0
29-09-2019;15 - 16;253,87;235,58;U;253,87;253,87;235,58;0;0
29-09-2019;16 - 17;253,87;236,85;U;253,87;253,87;236,85;0;0
29-09-2019;17 - 18;242,22;242,22;;242,22;242,22;242,22;0;0
29-09-2019;18 - 19;249,76;249,76;;249,76;249,76;249,76;0;0
29-09-2019;19 - 20;254,84;254,84;;254,84;254,84;254,84;0;0
29-09-2019;20 - 21;252,6;252,6;;252,6;252,6;252,6;0;0
29-09-2019;21 - 22;245,73;245,73;;245,73;245,73;245,73;0;0
29-09-2019;22 - 23;238,49;238,49;;238,49;238,49;238,49;0;0
29-09-2019;23 - 00;221,76;221,76;;221,76;221,76;221,76;0;0
30-09-2019;00 - 01;214,75;214,75;;214,75;214,75;214,75;0;0
30-09-2019;01 - 02;203,99;171,74;D;171,74;203,99;171,74;0;0
30-09-2019;02 - 03;200,33;172,91;D;172,91;200,33;172,91;0;-52
30-09-2019;03 - 04;188,16;156,8;D;156,8;188,16;156,8;0;-15
30-09-2019;04 - 05;185,92;156,8;D;156,8;185,92;156,8;0;0
30-09-2019;05 - 06;179,2;179,2;;179,2;179,2;179,2;0;0
30-09-2019;06 - 07;223,26;209,07;D;209,07;223,26;209,07;0;0
30-09-2019;07 - 08;338,47;338,47;;338,47;338,47;338,47;0;0
30-09-2019;08 - 09;301,14;236,88;D;236,88;301,14;236,88;0;0
30-09-2019;09 - 10;218,11;218,11;;218,11;218,11;218,11;0;0
30-09-2019;10 - 11;279,26;210,64;U;279,26;279,26;210,64;0;0
30-09-2019;11 - 12;189,73;189,73;;189,73;189,73;189,73;0;0
30-09-2019;12 - 13;88,26;88,26;;88,26;88,26;88,26;0;0
30-09-2019;13 - 14;270,65;96,99;U;270,65;270,65;96,99;0;0
30-09-2019;14 - 15;263,13;51,52;U;263,13;263,13;51,52;0;0
