Month;MunicipalityNo;CapacityGe100MW;CapacityLt100MW;OffshoreWindCapacity;OnshoreWindCapacity;SolarPowerCapacity;NumberGenerationUnitsGe100MW;NumberGenerationUnitsLt100MW;NumberOffshoreWindGenerators;NumberOnshoreWindGenerators;NumberSolarPanels
2018-09-01 00:00;265;;34.935;;9.245;10.4468;0;4;0;24;1192
2018-09-01 00:00;260;;0.015;;4.182;4.0364;0;1;0;11;619
2018-09-01 00:00;259;;44.993;;3.978;11.2296;0;15;0;11;958
2018-09-01 00:00;253;;1.225;;0.371;4.9887;0;2;0;3;728
2018-09-01 00:00;250;520.0;164.032;;2.991;4.4033;2;12;0;11;798
2018-09-01 00:00;240;;13.929;;0.142;5.0267;0;8;0;4;811
2018-09-01 00:00;230;;4.632;;;4.1122;0;11;0;0;624
2018-09-01 00:00;223;;16.367;;;1.2035;0;3;0;0;202
2018-09-01 00:00;219;;86.98;;4.087;5.842;0;11;0;12;796
2018-09-01 00:00;217;;60.994;;0.046;3.7363;0;8;0;3;579
2018-09-01 00:00;210;;1.328;;;2.8127;0;2;0;0;416
2018-09-01 00:00;201;;4.657;;2.753;3.0328;0;9;0;6;541
2018-09-01 00:00;190;;0.353;;;2.1718;0;2;0;0;428
2018-09-01 00:00;187;;;;0.001;0.7279;0;0;0;1;124
2018-09-01 00:00;185;;1.122;;;2.3561;0;2;0;0;412
2018-09-01 00:00;183;;;;0.011;0.9212;0;0;0;1;152
2018-09-01 00:00;175;;;;;1.5976;0;0;0;0;259
2018-09-01 00:00;173;;47.018;;;2.2992;0;17;0;0;327
2018-09-01 00:00;169;;1.042;;0.85;5.8061;0;2;0;1;471
2018-09-01 00:00;167;699.0;117.064;10.8;2.005;4.8699;2;3;3;4;436
2018-09-01 00:00;165;;;;;1.1843;0;0;0;0;155
2018-09-01 00:00;163;;0.486;;;2.0366;0;1;0;0;292
2018-09-01 00:00;161;;41.79;;0.9;1.5663;0;3;0;3;202
2018-09-01 00:00;159;;6.883;;;3.1131;0;4;0;0;470
2018-09-01 00:00;157;;;;;2.5544;0;0;0;0;261
2018-09-01 00:00;155;;0.03;;;0.9891;0;1;0;0;171
2018-09-01 00:00;153;;;;;1.1263;0;0;0;0;203
2018-09-01 00:00;151;;5.245;;;4.9347;0;8;0;0;502
2018-09-01 00:00;147;;;;;1.669;0;0;0;0;87
2018-09-01 00:00;101;403.0;300.45;40.0;10.6543;13.2468;2;9;20;14;889
2018-09-01 00:00;1;;0.16;;;;0;8;0;0;0
2018-08-01 00:00;860;;99.501;;107.474;15.8007;0;21;0;250;1650
2018-08-01 00:00;851;380.0;82.624;;159.6247;15.2802;1;33;0;200;3056
2018-08-01 00:00;849;;23.594;;163.3095;9.0452;0;17;0;212;1379
2018-08-01 00:00;846;;10.663;;74.6203;8.3038;0;15;0;80;1455
2018-08-01 00:00;840;;18.856;;48.88;5.5768;0;14;0;81;1253
2018-08-01 00:00;825;;0.0531;;0.18;7.4914;0;10;0;1;136
2018-08-01 00:00;820;;20.827;;109.334;6.0848;0;17;0;152;1415
2018-08-01 00:00;813;;63.658;7.6;49.06;9.5035;0;25;3;91;1523
2018-08-01 00:00;810;;46.931;;92.7002;7.0468;0;21;0;103;989
2018-08-01 00:00;791;;105.909;;61.774;18.0081;0;37;0;94;2818
2018-08-01 00:00;787;;28.696;;145.2769;11.2364;0;23;0;538;1920
2018-08-01 00:00;779;;33.094;;118.0738;12.697;0;28;0;178;2090
2018-08-01 00:00;773;;14.808;;78.7845;4.2893;0;12;0;175;663
2018-08-01 00:00;766;;12.995;;28.0065;9.7928;0;6;0;68;1836
2018-08-01 00:00;760;;68.957;;490.3879;33.535;0;31;0;370;2158
2018-08-01 00:00;756;;71.99;;67.4005;7.8732;0;28;0;62;1106
2018-08-01 00:00;751;760.0;84.838;;11.4315;26.6747;2;24;0;35;4200
2018-08-01 00:00;746;;5.5576;;17.0575;8.1377;0;7;0;20;1669
2018-08-01 00:00;741;;;23.0;11.407;1.3783;0;0;10;27;224
2018-08-01 00:00;740;;113.698;;20.341;26.0452;0;14;0;49;2514
2018-08-01 00:00;730;;88.566;;158.5855;12.6645;0;10;0;143;1803
2018-08-01 00:00;727;;6.235;5.0;9.607;3.2295;0;5;10;14;664
2018-08-01 00:00;710;;22.3016;;34.974;6.9758;0;22;0;59;1191
2018-08-01 00:00;707;;24.517;399.6;52.644;5.5283;0;2;111;90;909
2018-08-01 00:00;706;;5.94;;18.8735;7.4787;0;4;0;48;1347
2018-08-01 00:00;671;;1.047;;50.356;3.749;0;1;0;94;696
2018-08-01 00:00;665;;28.59;45.2;157.678;39.6008;0;12;12;203;885
2018-08-01 00:00;661;;50.772;;215.4286;9.0417;0;12;0;192;1674
2018-08-01 00:00;657;;110.366;;126.5581;13.3771;0;17;0;146;1911
2018-08-01 00:00;630;;19.772;;53.6377;92.2399;0;11;0;79;3039
2018-08-01 00:00;621;;15.051;;34.377;12.2456;0;10;0;43;1743
2018-08-01 00:00;615;;40.911;;3.612;10.9629;0;6;0;15;2069
2018-08-01 00:00;607;427.0;35.594;;2.278;6.5975;1;7;0;8;849
2018-08-01 00:00;580;;5.788;;86.939;29.9363;0;13;0;112;1505
2018-08-01 00:00;575;;10.677;;61.132;8.4198;0;7;0;98;1276
2018-08-01 00:00;573;;24.01;;100.119;13.1697;0;19;0;141;1788
2018-08-01 00:00;563;;;;1.98;0.8036;0;0;0;3;152
2018-08-01 00:00;561;401.0;72.497;369.3;67.572;12.6214;1;18;171;71;1804
2018-08-01 00:00;550;;77.307;;175.628;10.6132;0;42;0;337;1409
2018-08-01 00:00;540;;84.154;;14.0075;19.1703;0;16;0;35;1804
2018-08-01 00:00;530;;38.499;;92.599;4.9331;0;16;0;64;781
2018-08-01 00:00;510;;47.931;;40.788;10.1984;0;27;0;67;1532
2018-08-01 00:00;492;;0.75;;12.026;1.4643;0;1;0;9;302
2018-08-01 00:00;482;;;;43.806;2.2124;0;0;0;67;332
2018-08-01 00:00;480;;22.248;;26.437;4.9687;0;13;0;54;827
2018-08-01 00:00;479;;26.451;;34.633;11.2752;0;14;0;53;1256
2018-08-01 00:00;461;372.0;132.421;;10.258;10.2773;1;40;0;16;1457
2018-08-01 00:00;450;;24.015;;28.993;3.2249;0;7;0;40;579
2018-08-01 00:00;440;;9.691;;24.951;3.2329;0;7;0;17;446
2018-08-01 00:00;430;;32.448;;15.779;9.1078;0;20;0;35;1390
2018-08-01 00:00;420;;36.064;;31.193;7.8783;0;19;0;58;1168
2018-08-01 00:00;410;;8.293;;13.6305;6.4563;0;8;0;26;1059
2018-08-01 00:00;400;;105.544;;37.1196;21.5881;0;8;0;87;1035
2018-08-01 00:00;390;;107.097;;18.269;7.8053;0;13;0;63;1078
2018-08-01 00:00;376;;38.704;;59.0775;18.387;0;7;0;145;1350
2018-08-01 00:00;370;;57.4952;;68.9681;9.1314;0;30;0;90;1646
2018-08-01 00:00;360;;16.231;372.6;274.982;51.2355;0;7;162;209;952
2018-08-01 00:00;350;;3.251;;5.448;4.3392;0;2;0;19;679
2018-08-01 00:00;340;;10.013;;6.823;3.3917;0;6;0;9;597
2018-08-01 00:00;336;;6.952;;9.9465;3.2572;0;5;0;27;593
2018-08-01 00:00;330;407.0;24.0327;21.0;44.278;9.669;2;100;7;113;1357
2018-08-01 00:00;329;;12.048;;9.049;3.7104;0;4;0;19;561
2018-08-01 00:00;326;1057.0;4.0905;;81.121;52.441;3;6;0;126;1279
2018-08-01 00:00;320;;7.71;;35.01;5.1006;0;4;0;44;796
2018-08-01 00:00;316;;8.371;;59.4776;14.9512;0;11;0;70;1140
2018-08-01 00:00;306;;13.072;;5.1621;5.5577;0;14;0;45;982
2018-08-01 00:00;270;;17.545;;0.744;4.9842;0;7;0;24;940
2018-08-01 00:00;269;;3.647;;0.616;2.2927;0;2;0;4;487
2018-08-01 00:00;265;;34.935;;9.245;10.4279;0;4;0;24;1188
2018-08-01 00:00;260;;0.015;;4.182;4.0227;0;1;0;11;615
2018-08-01 00:00;259;;44.993;;3.978;11.2078;0;15;0;11;953
2018-08-01 00:00;253;;1.225;;0.371;4.9833;0;2;0;3;726
2018-08-01 00:00;250;520.0;164.032;;2.991;4.3902;2;12;0;11;795
2018-08-01 00:00;240;;13.929;;0.142;5.0095;0;8;0;4;806
2018-08-01 00:00;230;;4.632;;;4.1062;0;11;0;0;620
2018-08-01 00:00;223;;16.367;;;1.1963;0;3;0;0;201
2018-08-01 00:00;219;;86.98;;4.087;5.838;0;11;0;12;795
2018-08-01 00:00;217;;60.994;;0.046;3.7303;0;8;0;3;578
2018-08-01 00:00;210;;1.328;;;2.8127;0;2;0;0;416
2018-08-01 00:00;201;;4.657;;2.753;3.0328;0;9;0;6;541
2018-08-01 00:00;190;;0.353;;;2.1368;0;2;0;0;423
2018-08-01 00:00;187;;;;0.001;0.7231;0;0;0;1;123
2018-08-01 00:00;185;;1.122;;;2.3449;0;2;0;0;406
2018-08-01 00:00;183;;;;0.011;0.9033;0;0;0;1;149
2018-08-01 00:00;175;;;;;1.557;0;0;0;0;244
2018-08-01 00:00;173;;47.018;;;2.243;0;17;0;0;324
2018-08-01 00:00;169;;1.042;;0.85;5.8031;0;2;0;1;470
2018-08-01 00:00;167;699.0;117.064;10.8;2.005;4.8212;2;3;3;4;432
2018-08-01 00:00;165;;;;;1.1843;0;0;0;0;155
2018-08-01 00:00;163;;0.486;;;2.0356;0;1;0;0;291
2018-08-01 00:00;161;;41.79;;0.9;1.5663;0;3;0;3;202
2018-08-01 00:00;159;;6.883;;;3.1083;0;4;0;0;468
2018-08-01 00:00;157;;;;;2.5399;0;0;0;0;256
2018-08-01 00:00;155;;0.03;;;0.9879;0;1;0;0;170
2018-08-01 00:00;153;;;;;1.1218;0;0;0;0;203
2018-08-01 00:00;151;;5.245;;;4.9141;0;8;0;0;496
2018-08-01 00:00;147;;;;;1.669;0;0;0;0;87
2018-08-01 00:00;101;403.0;300.45;40.0;10.6543;13.1248;2;9;20;14;880
2018-08-01 00:00;1;;0.16;;;;0;8;0;0;0
2018-07-01 00:00;860;;98.483;;107.464;15.7923;0;20;0;249;1647
2018-07-01 00:00;851;380.0;82.624;;159.6247;15.2665;1;33;0;200;3050
2018-07-01 00:00;849;;23.594;;163.3095;9.0284;0;17;0;212;1374
2018-07-01 00:00;846;;10.663;;74.6203;8.2983;0;15;0;80;1453
2018-07-01 00:00;840;;18.856;;48.88;5.5634;0;14;0;81;1250
2018-07-01 00:00;825;;0.0531;;0.18;7.4914;0;10;0;1;136
2018-07-01 00:00;820;;20.827;;109.334;6.0848;0;17;0;152;1415
2018-07-01 00:00;813;;63.658;7.6;49.05;9.4909;0;25;3;90;1520
2018-07-01 00:00;810;;46.931;;92.6902;7.0453;0;21;0;102;988
2018-07-01 00:00;791;;109.543;;61.774;17.9564;0;38;0;94;2809
2018-07-01 00:00;787;;28.696;;145.2769;11.2292;0;23;0;538;1917
2018-07-01 00:00;779;;33.094;;118.0738;12.695;0;28;0;178;2089
2018-07-01 00:00;773;;14.808;;78.7845;4.2773;0;12;0;175;661
2018-07-01 00:00;766;;12.995;;28.0065;9.7641;0;6;0;68;1832
2018-07-01 00:00;760;;68.957;;490.3879;33.5275;0;31;0;370;2156
2018-07-01 00:00;756;;71.99;;67.4005;7.8538;0;28;0;62;1096
2018-07-01 00:00;751;760.0;84.838;;11.4315;26.5367;2;24;0;35;4136
2018-07-01 00:00;746;;5.5576;;17.0575;8.1245;0;7;0;20;1664
2018-07-01 00:00;741;;;23.0;11.407;1.3783;0;0;10;27;224
2018-07-01 00:00;740;;113.698;;20.341;26.0391;0;14;0;49;2510
2018-07-01 00:00;730;;88.566;;158.5855;12.6247;0;10;0;143;1800
2018-07-01 00:00;727;;6.235;5.0;9.607;3.2267;0;5;10;14;663
2018-07-01 00:00;710;;22.3016;;34.974;6.9228;0;22;0;59;1183
2018-07-01 00:00;707;;24.517;399.6;52.644;5.4743;0;2;111;90;904
2018-07-01 00:00;706;;5.94;;18.8735;7.439;0;4;0;48;1339
2018-07-01 00:00;671;;1.047;;50.356;3.7462;0;1;0;94;695
2018-07-01 00:00;665;;28.59;45.2;157.678;39.6008;0;12;12;203;885
2018-07-01 00:00;661;;50.772;;215.4286;9.0392;0;12;0;192;1672
2018-07-01 00:00;657;;110.366;;126.5581;13.3457;0;17;0;146;1904
2018-07-01 00:00;630;;19.772;;53.6377;92.2135;0;11;0;79;3031
2018-07-01 00:00;621;;15.051;;34.377;12.2141;0;10;0;43;1728
2018-07-01 00:00;615;;40.911;;3.612;10.9578;0;6;0;15;2065
2018-07-01 00:00;607;427.0;35.594;;2.278;6.5965;1;7;0;8;848
2018-07-01 00:00;580;;5.788;;86.939;29.9295;0;13;0;112;1502
2018-07-01 00:00;575;;10.677;;61.132;8.4097;0;7;0;98;1274
2018-07-01 00:00;573;;24.01;;100.119;13.1682;0;19;0;141;1787
2018-07-01 00:00;563;;;;1.98;0.8036;0;0;0;3;152
2018-07-01 00:00;561;401.0;72.497;369.3;67.572;12.5818;1;18;171;71;1799
2018-07-01 00:00;550;;77.307;;175.628;10.6132;0;42;0;337;1409
2018-07-01 00:00;540;;84.154;;14.0075;19.1645;0;16;0;35;1802
2018-07-01 00:00;530;;38.499;;92.599;4.9331;0;16;0;64;781
2018-07-01 00:00;510;;47.931;;40.788;10.1934;0;27;0;67;1531
2018-07-01 00:00;492;;0.75;;12.026;1.4643;0;1;0;9;302
2018-07-01 00:00;482;;;;43.806;2.2124;0;0;0;67;332
2018-07-01 00:00;480;;22.248;;26.437;4.9646;0;13;0;54;826
2018-07-01 00:00;479;;26.451;;34.633;11.2298;0;14;0;53;1252
2018-07-01 00:00;461;372.0;132.421;;10.258;10.2593;1;40;0;16;1453
2018-07-01 00:00;450;;24.015;;28.993;3.2249;0;7;0;40;579
2018-07-01 00:00;440;;9.691;;24.951;3.2201;0;7;0;17;444
2018-07-01 00:00;430;;32.448;;15.779;9.0884;0;20;0;35;1384
2018-07-01 00:00;420;;36.064;;31.193;7.8731;0;19;0;58;1166
2018-07-01 00:00;410;;8.293;;13.6305;6.4438;0;8;0;26;1056
2018-07-01 00:00;400;;105.544;;37.1196;21.5881;0;8;0;87;1035
2018-07-01 00:00;390;;107.097;;18.269;7.7988;0;13;0;63;1075
2018-07-01 00:00;376;;38.704;;59.0775;18.3811;0;7;0;145;1348
2018-07-01 00:00;370;;57.4952;;68.9681;9.1005;0;30;0;90;1640
2018-07-01 00:00;360;;16.231;372.6;275.207;51.2355;0;7;162;210;952
2018-07-01 00:00;350;;3.251;;5.448;4.3205;0;2;0;19;677
2018-07-01 00:00;340;;10.013;;6.823;3.3917;0;6;0;9;597
2018-07-01 00:00;336;;6.952;;9.9465;3.2318;0;5;0;27;587
2018-07-01 00:00;330;407.0;24.0327;21.0;44.278;9.6513;2;100;7;113;1353
2018-07-01 00:00;329;;12.048;;9.049;3.7007;0;4;0;19;557
2018-07-01 00:00;326;1057.0;4.0905;;81.121;52.356;3;6;0;126;1272
2018-07-01 00:00;320;;7.71;;35.01;5.0994;0;4;0;44;795
2018-07-01 00:00;316;;8.371;;59.4776;14.9465;0;11;0;70;1138
2018-07-01 00:00;306;;13.072;;5.1621;5.5482;0;14;0;45;979
2018-07-01 00:00;270;;17.545;;0.744;4.9815;0;7;0;24;939
2018-07-01 00:00;269;;3.647;;0.616;2.2887;0;2;0;4;485
2018-07-01 00:00;265;;34.935;;9.245;10.4152;0;4;0;24;1185
2018-07-01 00:00;260;;0.015;;4.182;4.0207;0;1;0;11;614
2018-07-01 00:00;259;;44.993;;3.978;11.1392;0;15;0;11;947
2018-07-01 00:00;253;;1.225;;0.371;4.9778;0;2;0;3;725
2018-07-01 00:00;250;520.0;164.032;;2.991;4.3805;2;12;0;11;793
2018-07-01 00:00;240;;13.929;;0.142;4.9822;0;8;0;4;788
2018-07-01 00:00;230;;4.632;;;4.1048;0;11;0;0;619
2018-07-01 00:00;223;;16.367;;;1.1939;0;3;0;0;200
2018-07-01 00:00;219;;86.98;;4.087;5.834;0;11;0;12;794
2018-07-01 00:00;217;;60.994;;0.046;3.7221;0;8;0;3;575
2018-07-01 00:00;210;;1.328;;;2.8047;0;2;0;0;414
2018-07-01 00:00;201;;4.657;;2.753;3.0261;0;9;0;6;539
2018-07-01 00:00;190;;0.353;;;2.1368;0;2;0;0;423
2018-07-01 00:00;187;;;;0.001;0.6802;0;0;0;1;121
2018-07-01 00:00;185;;1.122;;;2.3385;0;2;0;0;403
2018-07-01 00:00;183;;;;0.011;0.9033;0;0;0;1;149
2018-07-01 00:00;175;;;;;1.5558;0;0;0;0;243
2018-07-01 00:00;173;;47.018;;;2.2338;0;17;0;0;321
2018-07-01 00:00;169;;1.042;;0.85;5.791;0;2;0;1;464
2018-07-01 00:00;167;699.0;117.064;10.8;2.005;4.8158;2;3;3;4;429
2018-07-01 00:00;165;;;;;1.1843;0;0;0;0;155
